Tdiv	N1	N2	Nadm	s	Fonset	Tonset	admrate	Tadm	SELCOEFF	PP1N1	PP2N2	TONSET1	TSPLIT1	TSPLIT2	TONSET2	TSAMPLE	ALPHA1	ALPHA2
1500	1000	10000	1000	0.05	0.125	113	0.95	60	0.5	100	1000	4146	4150	4151	4152	4157	0.95	0.05
2000	1000	10000	1000	0.05	0.125	113	0.95	60	0.5	100	1000	4196	4200	4201	4202	4207	0.95	0.05
500	10000	10000	1000	0.05	0.125	159	0.95	60	0.5	1000	1000	4041	4050	4051	4052	4057	0.95	0.05
1000	10000	10000	1000	0.05	0.125	159	0.95	60	0.5	1000	1000	4091	4100	4101	4102	4107	0.95	0.05
1500	10000	10000	1000	0.05	0.125	159	0.95	60	0.5	1000	1000	4141	4150	4151	4152	4157	0.95	0.05
2000	10000	10000	1000	0.05	0.125	159	0.95	60	0.5	1000	1000	4191	4200	4201	4202	4207	0.95	0.05
500	1000	1000	10000	0.05	0.125	113	0.95	60	0.5	100	100	4046	4050	4051	4052	4057	0.95	0.05
1000	1000	1000	10000	0.05	0.125	113	0.95	60	0.5	100	100	4096	4100	4101	4102	4107	0.95	0.05
1500	1000	1000	10000	0.05	0.125	113	0.95	60	0.5	100	100	4146	4150	4151	4152	4157	0.95	0.05
2000	1000	1000	10000	0.05	0.125	113	0.95	60	0.5	100	100	4196	4200	4201	4202	4207	0.95	0.05
500	10000	1000	10000	0.05	0.125	159	0.95	60	0.5	1000	100	4041	4050	4051	4052	4057	0.95	0.05
1000	10000	1000	10000	0.05	0.125	159	0.95	60	0.5	1000	100	4091	4100	4101	4102	4107	0.95	0.05
1500	10000	1000	10000	0.05	0.125	159	0.95	60	0.5	1000	100	4141	4150	4151	4152	4157	0.95	0.05
2000	10000	1000	10000	0.05	0.125	159	0.95	60	0.5	1000	100	4191	4200	4201	4202	4207	0.95	0.05
500	1000	10000	10000	0.05	0.125	113	0.95	60	0.5	100	1000	4046	4050	4051	4052	4057	0.95	0.05
1000	1000	10000	10000	0.05	0.125	113	0.95	60	0.5	100	1000	4096	4100	4101	4102	4107	0.95	0.05
1500	1000	10000	10000	0.05	0.125	113	0.95	60	0.5	100	1000	4146	4150	4151	4152	4157	0.95	0.05
2000	1000	10000	10000	0.05	0.125	113	0.95	60	0.5	100	1000	4196	4200	4201	4202	4207	0.95	0.05
500	10000	10000	10000	0.05	0.125	159	0.95	60	0.5	1000	1000	4041	4050	4051	4052	4057	0.95	0.05
1000	10000	10000	10000	0.05	0.125	159	0.95	60	0.5	1000	1000	4091	4100	4101	4102	4107	0.95	0.05
1500	10000	10000	10000	0.05	0.125	159	0.95	60	0.5	1000	1000	4141	4150	4151	4152	4157	0.95	0.05
2000	10000	10000	10000	0.05	0.125	159	0.95	60	0.5	1000	1000	4191	4200	4201	4202	4207	0.95	0.05
500	1000	1000	1000	0.1	0.125	57	0.95	60	1	100	100	4051	4050	4051	4052	4057	0.95	0.05
1000	1000	1000	1000	0.1	0.125	57	0.95	60	1	100	100	4101	4100	4101	4102	4107	0.95	0.05
1500	1000	1000	1000	0.1	0.125	57	0.95	60	1	100	100	4151	4150	4151	4152	4157	0.95	0.05
2000	1000	1000	1000	0.1	0.125	57	0.95	60	1	100	100	4201	4200	4201	4202	4207	0.95	0.05
500	10000	1000	1000	0.1	0.125	80	0.95	60	1	1000	100	4049	4050	4051	4052	4057	0.95	0.05
1000	10000	1000	1000	0.1	0.125	80	0.95	60	1	1000	100	4099	4100	4101	4102	4107	0.95	0.05
1500	10000	1000	1000	0.1	0.125	80	0.95	60	1	1000	100	4149	4150	4151	4152	4157	0.95	0.05
2000	10000	1000	1000	0.1	0.125	80	0.95	60	1	1000	100	4199	4200	4201	4202	4207	0.95	0.05
500	1000	10000	1000	0.1	0.125	57	0.95	60	1	100	1000	4051	4050	4051	4052	4057	0.95	0.05
1000	1000	10000	1000	0.1	0.125	57	0.95	60	1	100	1000	4101	4100	4101	4102	4107	0.95	0.05
1500	1000	10000	1000	0.1	0.125	57	0.95	60	1	100	1000	4151	4150	4151	4152	4157	0.95	0.05
2000	1000	10000	1000	0.1	0.125	57	0.95	60	1	100	1000	4201	4200	4201	4202	4207	0.95	0.05
500	10000	10000	1000	0.1	0.125	80	0.95	60	1	1000	1000	4049	4050	4051	4052	4057	0.95	0.05
1000	10000	10000	1000	0.1	0.125	80	0.95	60	1	1000	1000	4099	4100	4101	4102	4107	0.95	0.05
1500	10000	10000	1000	0.1	0.125	80	0.95	60	1	1000	1000	4149	4150	4151	4152	4157	0.95	0.05
2000	10000	10000	1000	0.1	0.125	80	0.95	60	1	1000	1000	4199	4200	4201	4202	4207	0.95	0.05
500	1000	1000	10000	0.1	0.125	57	0.95	60	1	100	100	4051	4050	4051	4052	4057	0.95	0.05
1000	1000	1000	10000	0.1	0.125	57	0.95	60	1	100	100	4101	4100	4101	4102	4107	0.95	0.05
1500	1000	1000	10000	0.1	0.125	57	0.95	60	1	100	100	4151	4150	4151	4152	4157	0.95	0.05
2000	1000	1000	10000	0.1	0.125	57	0.95	60	1	100	100	4201	4200	4201	4202	4207	0.95	0.05
500	10000	1000	10000	0.1	0.125	80	0.95	60	1	1000	100	4049	4050	4051	4052	4057	0.95	0.05
1000	10000	1000	10000	0.1	0.125	80	0.95	60	1	1000	100	4099	4100	4101	4102	4107	0.95	0.05
1500	10000	1000	10000	0.1	0.125	80	0.95	60	1	1000	100	4149	4150	4151	4152	4157	0.95	0.05
2000	10000	1000	10000	0.1	0.125	80	0.95	60	1	1000	100	4199	4200	4201	4202	4207	0.95	0.05
500	1000	10000	10000	0.1	0.125	57	0.95	60	1	100	1000	4051	4050	4051	4052	4057	0.95	0.05
1000	1000	10000	10000	0.1	0.125	57	0.95	60	1	100	1000	4101	4100	4101	4102	4107	0.95	0.05
1500	1000	10000	10000	0.1	0.125	57	0.95	60	1	100	1000	4151	4150	4151	4152	4157	0.95	0.05
2000	1000	10000	10000	0.1	0.125	57	0.95	60	1	100	1000	4201	4200	4201	4202	4207	0.95	0.05
500	10000	10000	10000	0.1	0.125	80	0.95	60	1	1000	1000	4049	4050	4051	4052	4057	0.95	0.05
1000	10000	10000	10000	0.1	0.125	80	0.95	60	1	1000	1000	4099	4100	4101	4102	4107	0.95	0.05
1500	10000	10000	10000	0.1	0.125	80	0.95	60	1	1000	1000	4149	4150	4151	4152	4157	0.95	0.05
2000	10000	10000	10000	0.1	0.125	80	0.95	60	1	1000	1000	4199	4200	4201	4202	4207	0.95	0.05
1000	1000	1000	1000	0.01	0.25	650	0.95	60	0.1	100	100	4042	4100	4101	4102	4107	0.95	0.05
1500	1000	1000	1000	0.01	0.25	650	0.95	60	0.1	100	100	4092	4150	4151	4152	4157	0.95	0.05
2000	1000	1000	1000	0.01	0.25	650	0.95	60	0.1	100	100	4142	4200	4201	4202	4207	0.95	0.05
1000	10000	1000	1000	0.01	0.25	880	0.95	60	0.1	1000	100	4019	4100	4101	4102	4107	0.95	0.05
1500	10000	1000	1000	0.01	0.25	880	0.95	60	0.1	1000	100	4069	4150	4151	4152	4157	0.95	0.05
2000	10000	1000	1000	0.01	0.25	880	0.95	60	0.1	1000	100	4119	4200	4201	4202	4207	0.95	0.05
1000	1000	10000	1000	0.01	0.25	650	0.95	60	0.1	100	1000	4042	4100	4101	4102	4107	0.95	0.05
1500	1000	10000	1000	0.01	0.25	650	0.95	60	0.1	100	1000	4092	4150	4151	4152	4157	0.95	0.05
2000	1000	10000	1000	0.01	0.25	650	0.95	60	0.1	100	1000	4142	4200	4201	4202	4207	0.95	0.05
1000	10000	10000	1000	0.01	0.25	880	0.95	60	0.1	1000	1000	4019	4100	4101	4102	4107	0.95	0.05
1500	10000	10000	1000	0.01	0.25	880	0.95	60	0.1	1000	1000	4069	4150	4151	4152	4157	0.95	0.05
2000	10000	10000	1000	0.01	0.25	880	0.95	60	0.1	1000	1000	4119	4200	4201	4202	4207	0.95	0.05
1000	1000	1000	10000	0.01	0.25	650	0.95	60	0.1	100	100	4042	4100	4101	4102	4107	0.95	0.05
1500	1000	1000	10000	0.01	0.25	650	0.95	60	0.1	100	100	4092	4150	4151	4152	4157	0.95	0.05
2000	1000	1000	10000	0.01	0.25	650	0.95	60	0.1	100	100	4142	4200	4201	4202	4207	0.95	0.05
1000	10000	1000	10000	0.01	0.25	880	0.95	60	0.1	1000	100	4019	4100	4101	4102	4107	0.95	0.05
1500	10000	1000	10000	0.01	0.25	880	0.95	60	0.1	1000	100	4069	4150	4151	4152	4157	0.95	0.05
2000	10000	1000	10000	0.01	0.25	880	0.95	60	0.1	1000	100	4119	4200	4201	4202	4207	0.95	0.05
1000	1000	10000	10000	0.01	0.25	650	0.95	60	0.1	100	1000	4042	4100	4101	4102	4107	0.95	0.05
1500	1000	10000	10000	0.01	0.25	650	0.95	60	0.1	100	1000	4092	4150	4151	4152	4157	0.95	0.05
2000	1000	10000	10000	0.01	0.25	650	0.95	60	0.1	100	1000	4142	4200	4201	4202	4207	0.95	0.05
1000	10000	10000	10000	0.01	0.25	880	0.95	60	0.1	1000	1000	4019	4100	4101	4102	4107	0.95	0.05
1500	10000	10000	10000	0.01	0.25	880	0.95	60	0.1	1000	1000	4069	4150	4151	4152	4157	0.95	0.05
2000	10000	10000	10000	0.01	0.25	880	0.95	60	0.1	1000	1000	4119	4200	4201	4202	4207	0.95	0.05
500	1000	1000	1000	0.05	0.25	130	0.95	60	0.5	100	100	4044	4050	4051	4052	4057	0.95	0.05
1000	1000	1000	1000	0.05	0.25	130	0.95	60	0.5	100	100	4094	4100	4101	4102	4107	0.95	0.05
1500	1000	1000	1000	0.05	0.25	130	0.95	60	0.5	100	100	4144	4150	4151	4152	4157	0.95	0.05
2000	1000	1000	1000	0.05	0.25	130	0.95	60	0.5	100	100	4194	4200	4201	4202	4207	0.95	0.05
500	10000	1000	1000	0.05	0.25	176	0.95	60	0.5	1000	100	4039	4050	4051	4052	4057	0.95	0.05
1000	10000	1000	1000	0.05	0.25	176	0.95	60	0.5	1000	100	4089	4100	4101	4102	4107	0.95	0.05
1500	10000	1000	1000	0.05	0.25	176	0.95	60	0.5	1000	100	4139	4150	4151	4152	4157	0.95	0.05
2000	10000	1000	1000	0.05	0.25	176	0.95	60	0.5	1000	100	4189	4200	4201	4202	4207	0.95	0.05
500	1000	10000	1000	0.05	0.25	130	0.95	60	0.5	100	1000	4044	4050	4051	4052	4057	0.95	0.05
1000	1000	10000	1000	0.05	0.25	130	0.95	60	0.5	100	1000	4094	4100	4101	4102	4107	0.95	0.05
1500	1000	10000	1000	0.05	0.25	130	0.95	60	0.5	100	1000	4144	4150	4151	4152	4157	0.95	0.05
2000	1000	10000	1000	0.05	0.25	130	0.95	60	0.5	100	1000	4194	4200	4201	4202	4207	0.95	0.05
500	10000	10000	1000	0.05	0.25	176	0.95	60	0.5	1000	1000	4039	4050	4051	4052	4057	0.95	0.05
1000	10000	10000	1000	0.05	0.25	176	0.95	60	0.5	1000	1000	4089	4100	4101	4102	4107	0.95	0.05
1500	10000	10000	1000	0.05	0.25	176	0.95	60	0.5	1000	1000	4139	4150	4151	4152	4157	0.95	0.05
2000	10000	10000	1000	0.05	0.25	176	0.95	60	0.5	1000	1000	4189	4200	4201	4202	4207	0.95	0.05
500	1000	1000	10000	0.05	0.25	130	0.95	60	0.5	100	100	4044	4050	4051	4052	4057	0.95	0.05
1000	1000	1000	10000	0.05	0.25	130	0.95	60	0.5	100	100	4094	4100	4101	4102	4107	0.95	0.05
1500	1000	1000	10000	0.05	0.25	130	0.95	60	0.5	100	100	4144	4150	4151	4152	4157	0.95	0.05
2000	1000	1000	10000	0.05	0.25	130	0.95	60	0.5	100	100	4194	4200	4201	4202	4207	0.95	0.05
500	10000	1000	10000	0.05	0.25	176	0.95	60	0.5	1000	100	4039	4050	4051	4052	4057	0.95	0.05
1000	10000	1000	10000	0.05	0.25	176	0.95	60	0.5	1000	100	4089	4100	4101	4102	4107	0.95	0.05
1500	10000	1000	10000	0.05	0.25	176	0.95	60	0.5	1000	100	4139	4150	4151	4152	4157	0.95	0.05
2000	10000	1000	10000	0.05	0.25	176	0.95	60	0.5	1000	100	4189	4200	4201	4202	4207	0.95	0.05
500	1000	10000	10000	0.05	0.25	130	0.95	60	0.5	100	1000	4044	4050	4051	4052	4057	0.95	0.05
1000	1000	10000	10000	0.05	0.25	130	0.95	60	0.5	100	1000	4094	4100	4101	4102	4107	0.95	0.05
1500	1000	10000	10000	0.05	0.25	130	0.95	60	0.5	100	1000	4144	4150	4151	4152	4157	0.95	0.05
2000	1000	10000	10000	0.05	0.25	130	0.95	60	0.5	100	1000	4194	4200	4201	4202	4207	0.95	0.05
500	10000	10000	10000	0.05	0.25	176	0.95	60	0.5	1000	1000	4039	4050	4051	4052	4057	0.95	0.05
1000	10000	10000	10000	0.05	0.25	176	0.95	60	0.5	1000	1000	4089	4100	4101	4102	4107	0.95	0.05
1500	10000	10000	10000	0.05	0.25	176	0.95	60	0.5	1000	1000	4139	4150	4151	4152	4157	0.95	0.05
2000	10000	10000	10000	0.05	0.25	176	0.95	60	0.5	1000	1000	4189	4200	4201	4202	4207	0.95	0.05
500	1000	1000	1000	0.1	0.25	65	0.95	60	1	100	100	4050	4050	4051	4052	4057	0.95	0.05
1000	1000	1000	1000	0.1	0.25	65	0.95	60	1	100	100	4100	4100	4101	4102	4107	0.95	0.05
1500	1000	1000	1000	0.1	0.25	65	0.95	60	1	100	100	4150	4150	4151	4152	4157	0.95	0.05
2000	1000	1000	1000	0.1	0.25	65	0.95	60	1	100	100	4200	4200	4201	4202	4207	0.95	0.05
500	10000	1000	1000	0.1	0.25	88	0.95	60	1	1000	100	4048	4050	4051	4052	4057	0.95	0.05
1000	10000	1000	1000	0.1	0.25	88	0.95	60	1	1000	100	4098	4100	4101	4102	4107	0.95	0.05
1500	10000	1000	1000	0.1	0.25	88	0.95	60	1	1000	100	4148	4150	4151	4152	4157	0.95	0.05
2000	10000	1000	1000	0.1	0.25	88	0.95	60	1	1000	100	4198	4200	4201	4202	4207	0.95	0.05
500	1000	10000	1000	0.1	0.25	65	0.95	60	1	100	1000	4050	4050	4051	4052	4057	0.95	0.05
1000	1000	10000	1000	0.1	0.25	65	0.95	60	1	100	1000	4100	4100	4101	4102	4107	0.95	0.05
1500	1000	10000	1000	0.1	0.25	65	0.95	60	1	100	1000	4150	4150	4151	4152	4157	0.95	0.05
2000	1000	10000	1000	0.1	0.25	65	0.95	60	1	100	1000	4200	4200	4201	4202	4207	0.95	0.05
500	10000	10000	1000	0.1	0.25	88	0.95	60	1	1000	1000	4048	4050	4051	4052	4057	0.95	0.05
1000	10000	10000	1000	0.1	0.25	88	0.95	60	1	1000	1000	4098	4100	4101	4102	4107	0.95	0.05
1500	10000	10000	1000	0.1	0.25	88	0.95	60	1	1000	1000	4148	4150	4151	4152	4157	0.95	0.05
2000	10000	10000	1000	0.1	0.25	88	0.95	60	1	1000	1000	4198	4200	4201	4202	4207	0.95	0.05
500	1000	1000	10000	0.1	0.25	65	0.95	60	1	100	100	4050	4050	4051	4052	4057	0.95	0.05
1000	1000	1000	10000	0.1	0.25	65	0.95	60	1	100	100	4100	4100	4101	4102	4107	0.95	0.05
1500	1000	1000	10000	0.1	0.25	65	0.95	60	1	100	100	4150	4150	4151	4152	4157	0.95	0.05
2000	1000	1000	10000	0.1	0.25	65	0.95	60	1	100	100	4200	4200	4201	4202	4207	0.95	0.05
500	10000	1000	10000	0.1	0.25	88	0.95	60	1	1000	100	4048	4050	4051	4052	4057	0.95	0.05
1000	10000	1000	10000	0.1	0.25	88	0.95	60	1	1000	100	4098	4100	4101	4102	4107	0.95	0.05
1500	10000	1000	10000	0.1	0.25	88	0.95	60	1	1000	100	4148	4150	4151	4152	4157	0.95	0.05
2000	10000	1000	10000	0.1	0.25	88	0.95	60	1	1000	100	4198	4200	4201	4202	4207	0.95	0.05
500	1000	10000	10000	0.1	0.25	65	0.95	60	1	100	1000	4050	4050	4051	4052	4057	0.95	0.05
1000	1000	10000	10000	0.1	0.25	65	0.95	60	1	100	1000	4100	4100	4101	4102	4107	0.95	0.05
1500	1000	10000	10000	0.1	0.25	65	0.95	60	1	100	1000	4150	4150	4151	4152	4157	0.95	0.05
2000	1000	10000	10000	0.1	0.25	65	0.95	60	1	100	1000	4200	4200	4201	4202	4207	0.95	0.05
500	10000	10000	10000	0.1	0.25	88	0.95	60	1	1000	1000	4048	4050	4051	4052	4057	0.95	0.05
1000	10000	10000	10000	0.1	0.25	88	0.95	60	1	1000	1000	4098	4100	4101	4102	4107	0.95	0.05
1500	10000	10000	10000	0.1	0.25	88	0.95	60	1	1000	1000	4148	4150	4151	4152	4157	0.95	0.05
2000	10000	10000	10000	0.1	0.25	88	0.95	60	1	1000	1000	4198	4200	4201	4202	4207	0.95	0.05
1000	1000	1000	1000	0.01	0.5	760	0.95	60	0.1	100	100	4031	4100	4101	4102	4107	0.95	0.05
1500	1000	1000	1000	0.01	0.5	760	0.95	60	0.1	100	100	4081	4150	4151	4152	4157	0.95	0.05
2000	1000	1000	1000	0.01	0.5	760	0.95	60	0.1	100	100	4131	4200	4201	4202	4207	0.95	0.05
1000	10000	1000	1000	0.01	0.5	990	0.95	60	0.1	1000	100	4008	4100	4101	4102	4107	0.95	0.05
1500	10000	1000	1000	0.01	0.5	990	0.95	60	0.1	1000	100	4058	4150	4151	4152	4157	0.95	0.05
2000	10000	1000	1000	0.01	0.5	990	0.95	60	0.1	1000	100	4108	4200	4201	4202	4207	0.95	0.05
1000	1000	10000	1000	0.01	0.5	760	0.95	60	0.1	100	1000	4031	4100	4101	4102	4107	0.95	0.05
1500	1000	10000	1000	0.01	0.5	760	0.95	60	0.1	100	1000	4081	4150	4151	4152	4157	0.95	0.05
2000	1000	10000	1000	0.01	0.5	760	0.95	60	0.1	100	1000	4131	4200	4201	4202	4207	0.95	0.05
1000	10000	10000	1000	0.01	0.5	990	0.95	60	0.1	1000	1000	4008	4100	4101	4102	4107	0.95	0.05
1500	10000	10000	1000	0.01	0.5	990	0.95	60	0.1	1000	1000	4058	4150	4151	4152	4157	0.95	0.05
2000	10000	10000	1000	0.01	0.5	990	0.95	60	0.1	1000	1000	4108	4200	4201	4202	4207	0.95	0.05
1000	1000	1000	10000	0.01	0.5	760	0.95	60	0.1	100	100	4031	4100	4101	4102	4107	0.95	0.05
1500	1000	1000	10000	0.01	0.5	760	0.95	60	0.1	100	100	4081	4150	4151	4152	4157	0.95	0.05
2000	1000	1000	10000	0.01	0.5	760	0.95	60	0.1	100	100	4131	4200	4201	4202	4207	0.95	0.05
1000	10000	1000	10000	0.01	0.5	990	0.95	60	0.1	1000	100	4008	4100	4101	4102	4107	0.95	0.05
1500	10000	1000	10000	0.01	0.5	990	0.95	60	0.1	1000	100	4058	4150	4151	4152	4157	0.95	0.05
2000	10000	1000	10000	0.01	0.5	990	0.95	60	0.1	1000	100	4108	4200	4201	4202	4207	0.95	0.05
1000	1000	10000	10000	0.01	0.5	760	0.95	60	0.1	100	1000	4031	4100	4101	4102	4107	0.95	0.05
1500	1000	10000	10000	0.01	0.5	760	0.95	60	0.1	100	1000	4081	4150	4151	4152	4157	0.95	0.05
2000	1000	10000	10000	0.01	0.5	760	0.95	60	0.1	100	1000	4131	4200	4201	4202	4207	0.95	0.05
1000	10000	10000	10000	0.01	0.5	990	0.95	60	0.1	1000	1000	4008	4100	4101	4102	4107	0.95	0.05
1500	10000	10000	10000	0.01	0.5	990	0.95	60	0.1	1000	1000	4058	4150	4151	4152	4157	0.95	0.05
2000	10000	10000	10000	0.01	0.5	990	0.95	60	0.1	1000	1000	4108	4200	4201	4202	4207	0.95	0.05
500	1000	1000	1000	0.05	0.5	152	0.95	60	0.5	100	100	4042	4050	4051	4052	4057	0.95	0.05
1000	1000	1000	1000	0.05	0.5	152	0.95	60	0.5	100	100	4092	4100	4101	4102	4107	0.95	0.05
1500	1000	1000	1000	0.05	0.5	152	0.95	60	0.5	100	100	4142	4150	4151	4152	4157	0.95	0.05
2000	1000	1000	1000	0.05	0.5	152	0.95	60	0.5	100	100	4192	4200	4201	4202	4207	0.95	0.05
500	10000	1000	1000	0.05	0.5	198	0.95	60	0.5	1000	100	4037	4050	4051	4052	4057	0.95	0.05
1000	10000	1000	1000	0.05	0.5	198	0.95	60	0.5	1000	100	4087	4100	4101	4102	4107	0.95	0.05
1500	10000	1000	1000	0.05	0.5	198	0.95	60	0.5	1000	100	4137	4150	4151	4152	4157	0.95	0.05
2000	10000	1000	1000	0.05	0.5	198	0.95	60	0.5	1000	100	4187	4200	4201	4202	4207	0.95	0.05
500	1000	10000	1000	0.05	0.5	152	0.95	60	0.5	100	1000	4042	4050	4051	4052	4057	0.95	0.05
1000	1000	10000	1000	0.05	0.5	152	0.95	60	0.5	100	1000	4092	4100	4101	4102	4107	0.95	0.05
1500	1000	10000	1000	0.05	0.5	152	0.95	60	0.5	100	1000	4142	4150	4151	4152	4157	0.95	0.05
2000	1000	10000	1000	0.05	0.5	152	0.95	60	0.5	100	1000	4192	4200	4201	4202	4207	0.95	0.05
500	10000	10000	1000	0.05	0.5	198	0.95	60	0.5	1000	1000	4037	4050	4051	4052	4057	0.95	0.05
1000	10000	10000	1000	0.05	0.5	198	0.95	60	0.5	1000	1000	4087	4100	4101	4102	4107	0.95	0.05
1500	10000	10000	1000	0.05	0.5	198	0.95	60	0.5	1000	1000	4137	4150	4151	4152	4157	0.95	0.05
2000	10000	10000	1000	0.05	0.5	198	0.95	60	0.5	1000	1000	4187	4200	4201	4202	4207	0.95	0.05
500	1000	1000	10000	0.05	0.5	152	0.95	60	0.5	100	100	4042	4050	4051	4052	4057	0.95	0.05
1000	1000	1000	10000	0.05	0.5	152	0.95	60	0.5	100	100	4092	4100	4101	4102	4107	0.95	0.05
1500	1000	1000	10000	0.05	0.5	152	0.95	60	0.5	100	100	4142	4150	4151	4152	4157	0.95	0.05
2000	1000	1000	10000	0.05	0.5	152	0.95	60	0.5	100	100	4192	4200	4201	4202	4207	0.95	0.05
500	10000	1000	10000	0.05	0.5	198	0.95	60	0.5	1000	100	4037	4050	4051	4052	4057	0.95	0.05
1000	10000	1000	10000	0.05	0.5	198	0.95	60	0.5	1000	100	4087	4100	4101	4102	4107	0.95	0.05
1500	10000	1000	10000	0.05	0.5	198	0.95	60	0.5	1000	100	4137	4150	4151	4152	4157	0.95	0.05
2000	10000	1000	10000	0.05	0.5	198	0.95	60	0.5	1000	100	4187	4200	4201	4202	4207	0.95	0.05
500	1000	10000	10000	0.05	0.5	152	0.95	60	0.5	100	1000	4042	4050	4051	4052	4057	0.95	0.05
1000	1000	10000	10000	0.05	0.5	152	0.95	60	0.5	100	1000	4092	4100	4101	4102	4107	0.95	0.05
1500	1000	10000	10000	0.05	0.5	152	0.95	60	0.5	100	1000	4142	4150	4151	4152	4157	0.95	0.05
2000	1000	10000	10000	0.05	0.5	152	0.95	60	0.5	100	1000	4192	4200	4201	4202	4207	0.95	0.05
500	10000	10000	10000	0.05	0.5	198	0.95	60	0.5	1000	1000	4037	4050	4051	4052	4057	0.95	0.05
1000	10000	10000	10000	0.05	0.5	198	0.95	60	0.5	1000	1000	4087	4100	4101	4102	4107	0.95	0.05
1500	10000	10000	10000	0.05	0.5	198	0.95	60	0.5	1000	1000	4137	4150	4151	4152	4157	0.95	0.05
2000	10000	10000	10000	0.05	0.5	198	0.95	60	0.5	1000	1000	4187	4200	4201	4202	4207	0.95	0.05
500	1000	1000	1000	0.1	0.5	76	0.95	60	1	100	100	4049	4050	4051	4052	4057	0.95	0.05
1000	1000	1000	1000	0.1	0.5	76	0.95	60	1	100	100	4099	4100	4101	4102	4107	0.95	0.05
1500	1000	1000	1000	0.1	0.5	76	0.95	60	1	100	100	4149	4150	4151	4152	4157	0.95	0.05
2000	1000	1000	1000	0.1	0.5	76	0.95	60	1	100	100	4199	4200	4201	4202	4207	0.95	0.05
500	10000	1000	1000	0.1	0.5	99	0.95	60	1	1000	100	4047	4050	4051	4052	4057	0.95	0.05
1000	10000	1000	1000	0.1	0.5	99	0.95	60	1	1000	100	4097	4100	4101	4102	4107	0.95	0.05
1500	10000	1000	1000	0.1	0.5	99	0.95	60	1	1000	100	4147	4150	4151	4152	4157	0.95	0.05
2000	10000	1000	1000	0.1	0.5	99	0.95	60	1	1000	100	4197	4200	4201	4202	4207	0.95	0.05
500	1000	10000	1000	0.1	0.5	76	0.95	60	1	100	1000	4049	4050	4051	4052	4057	0.95	0.05
1000	1000	10000	1000	0.1	0.5	76	0.95	60	1	100	1000	4099	4100	4101	4102	4107	0.95	0.05
1500	1000	10000	1000	0.1	0.5	76	0.95	60	1	100	1000	4149	4150	4151	4152	4157	0.95	0.05
2000	1000	10000	1000	0.1	0.5	76	0.95	60	1	100	1000	4199	4200	4201	4202	4207	0.95	0.05
500	10000	10000	1000	0.1	0.5	99	0.95	60	1	1000	1000	4047	4050	4051	4052	4057	0.95	0.05
1000	10000	10000	1000	0.1	0.5	99	0.95	60	1	1000	1000	4097	4100	4101	4102	4107	0.95	0.05
1500	10000	10000	1000	0.1	0.5	99	0.95	60	1	1000	1000	4147	4150	4151	4152	4157	0.95	0.05
2000	10000	10000	1000	0.1	0.5	99	0.95	60	1	1000	1000	4197	4200	4201	4202	4207	0.95	0.05
500	1000	1000	10000	0.1	0.5	76	0.95	60	1	100	100	4049	4050	4051	4052	4057	0.95	0.05
1000	1000	1000	10000	0.1	0.5	76	0.95	60	1	100	100	4099	4100	4101	4102	4107	0.95	0.05
1500	1000	1000	10000	0.1	0.5	76	0.95	60	1	100	100	4149	4150	4151	4152	4157	0.95	0.05
2000	1000	1000	10000	0.1	0.5	76	0.95	60	1	100	100	4199	4200	4201	4202	4207	0.95	0.05
500	10000	1000	10000	0.1	0.5	99	0.95	60	1	1000	100	4047	4050	4051	4052	4057	0.95	0.05
1000	10000	1000	10000	0.1	0.5	99	0.95	60	1	1000	100	4097	4100	4101	4102	4107	0.95	0.05
1500	10000	1000	10000	0.1	0.5	99	0.95	60	1	1000	100	4147	4150	4151	4152	4157	0.95	0.05
2000	10000	1000	10000	0.1	0.5	99	0.95	60	1	1000	100	4197	4200	4201	4202	4207	0.95	0.05
500	1000	10000	10000	0.1	0.5	76	0.95	60	1	100	1000	4049	4050	4051	4052	4057	0.95	0.05
1000	1000	10000	10000	0.1	0.5	76	0.95	60	1	100	1000	4099	4100	4101	4102	4107	0.95	0.05
1500	1000	10000	10000	0.1	0.5	76	0.95	60	1	100	1000	4149	4150	4151	4152	4157	0.95	0.05
2000	1000	10000	10000	0.1	0.5	76	0.95	60	1	100	1000	4199	4200	4201	4202	4207	0.95	0.05
500	10000	10000	10000	0.1	0.5	99	0.95	60	1	1000	1000	4047	4050	4051	4052	4057	0.95	0.05
1000	10000	10000	10000	0.1	0.5	99	0.95	60	1	1000	1000	4097	4100	4101	4102	4107	0.95	0.05
1500	10000	10000	10000	0.1	0.5	99	0.95	60	1	1000	1000	4147	4150	4151	4152	4157	0.95	0.05
2000	10000	10000	10000	0.1	0.5	99	0.95	60	1	1000	1000	4197	4200	4201	4202	4207	0.95	0.05
1000	1000	1000	1000	0.01	0.75	870	0.95	60	0.1	100	100	4020	4100	4101	4102	4107	0.95	0.05
1500	1000	1000	1000	0.01	0.75	870	0.95	60	0.1	100	100	4070	4150	4151	4152	4157	0.95	0.05
2000	1000	1000	1000	0.01	0.75	870	0.95	60	0.1	100	100	4120	4200	4201	4202	4207	0.95	0.05
1500	10000	1000	1000	0.01	0.75	1100	0.95	60	0.1	1000	100	4047	4150	4151	4152	4157	0.95	0.05
2000	10000	1000	1000	0.01	0.75	1100	0.95	60	0.1	1000	100	4097	4200	4201	4202	4207	0.95	0.05
